source,target,hits,score,score.1,Hits,Score
CREPIDOSTOMUM,FARIONIS,5.0,13.51,13.51,5.0,13.51
CREX,CREX,1.0,13.99,13.99,1.0,13.99
CRICOPTOPUS,SILVESTRIS,1.0,13.99,13.99,1.0,13.99
CRISTA,CORNEUS,1.0,13.41,13.41,1.0,13.41
CRISTATELLA,MUCEDO,2.0,13.99,13.99,2.0,13.99
CROTAPHYTUS,COLLARIS,1.0,13.99,13.99,1.0,13.99
CRUCIGENIA,RECTANGULARIS,1.0,13.41,13.41,1.0,13.41
CRYPHIOPS,CAEMENTARIUS,3.0,13.99,13.99,3.0,13.99
CRYPTOCOTYLE,CONCAVUM,1.0,13.0,13.0,1.0,13.0
CRYPTOCOTYLE,LINGUA,2.0,13.67,13.67,2.0,13.67
CRYPTORRHOPALUM,QUADRIFASCIATUM,1.0,13.99,13.99,1.0,13.99
CRYSTALLARIA,ASPRELLA,1.0,13.0,13.0,1.0,13.0
CTENOPHARYNGODON,IDELLUS,3.0,13.58,13.58,3.0,13.58
CULAEA,INCONSTANS,1.0,13.99,13.99,1.0,13.99
CULEX,PERVIGILANS,1.0,13.41,13.41,1.0,13.41
CULEX,QUINQUEFASCIATUS,1.0,13.41,13.41,1.0,13.41
CULICIDAE,LIMONIIDAE,1.0,13.0,13.0,1.0,13.0
CULISETA,LONGIAREOLATA,2.0,13.99,13.99,2.0,13.99
CURCULIONIDAE,DRYOPIDAE,1.0,13.41,13.41,1.0,13.41
CUTICOLA,GLOBIPORUM,1.0,13.41,13.41,1.0,13.41
CYANEA,CAPILLATA,1.0,13.99,13.99,1.0,13.99
CYCLOPOIDA,CALANOIDA,1.0,13.41,13.41,1.0,13.41
CYCLOPS,VICINUS,3.0,13.58,13.58,3.0,13.58
CYCLOPTERUS,LUMPUS,1.0,13.99,13.99,1.0,13.99
CYCLOSTEPHANOS,DUBIUS,2.0,13.0,13.0,2.0,13.0
CYEMA,ATRUM,2.0,13.99,13.99,2.0,13.99
CYGNUS,OLOR,15.0,13.91,13.91,15.0,13.91
CYMATOGASTER,AGGREGATA,4.0,13.83,13.83,4.0,13.83
CYNODON,DACTYLON,1.0,13.99,13.99,1.0,13.99
CYNOGLOSSIDAE,THUNNUS,3.0,13.99,13.99,3.0,13.99
CYNOSCION,REGALIS,5.0,13.15,13.15,5.0,13.15
CYPERUS,PAPYRUS,1.0,13.41,13.41,1.0,13.41
CYPERUS,SEXANGULARIS,1.0,13.41,13.41,1.0,13.41
CYPRINELLA,LUTRENSIS,5.0,13.15,13.15,5.0,13.15
CYPRINELLA,SPILOPTERA,5.0,13.0,13.0,5.0,13.0
CYPRINIFORMES,CYPRINIDAE,4.0,13.24,13.24,4.0,13.24
CYPRINODON,RADIOSUS,2.0,13.67,13.67,2.0,13.67
CYRIDOPSIS,VIDUA,1.0,13.99,13.99,1.0,13.99
CYRTOCARA,EUCINOSTOMUS,2.0,13.99,13.99,2.0,13.99
CYSTIDICOLOIDES,FISCHERI,1.0,13.41,13.41,1.0,13.41
CYSTIDICOLOIDES,TENUISSIMA,1.0,13.41,13.41,1.0,13.41
CYSTOPHORA,CRISTATA,1.0,13.0,13.0,1.0,13.0
DALLIA,OSMERIDAE,1.0,13.41,13.41,1.0,13.41
DANIO,RERIO,18.0,13.81,13.81,18.0,13.81
DAPHNIA,KERATELLA,1.0,13.41,13.41,1.0,13.41
DAPHNIA,POLYARTHRA,1.0,13.41,13.41,1.0,13.41
DASCYLLUS,ARUANUS,1.0,13.41,13.41,1.0,13.41
DASCYLLUS,RETICULATUS,1.0,13.41,13.41,1.0,13.41
DASYATIS,PASTINACA,2.0,13.99,13.99,2.0,13.99
DASYCERCUS,BLYTHI,2.0,13.0,13.0,2.0,13.0
DASYCERCUS,CRISTICAUDA,4.0,13.67,13.67,4.0,13.67
DECAPODA,BRACHYURA,4.0,13.3,13.3,4.0,13.3
DELTISTES,LUXATUS,8.0,13.99,13.99,8.0,13.99
DENTEX,DENTEX,6.0,13.77,13.77,6.0,13.77
DERMOCHELYS,CORIACEA,4.0,13.99,13.99,4.0,13.99
DERMOCYSTIDIUM,BRANCHIALE,4.0,13.99,13.99,4.0,13.99
DEROGENES,VARICUS,2.0,13.99,13.99,2.0,13.99
DIACYCLOPS,BICUSPIDATUS,1.0,13.99,13.99,1.0,13.99
DIAMESA,ARCTICA,1.0,13.41,13.41,1.0,13.41
DIAPHANOSOMA,BRACHYURUM,3.0,13.26,13.26,3.0,13.26
DIAPHANOSSOMA,BIRGEI,3.0,13.77,13.77,3.0,13.77
DIAPHUS,GARMANI,2.0,13.99,13.99,2.0,13.99
DIATOMA,ELEGANTUM,1.0,13.41,13.41,1.0,13.41
DIATOMA,VULGARE,1.0,13.41,13.41,1.0,13.41
DICOSMOECUS,AMBRYSUS,1.0,13.99,13.99,1.0,13.99
DIDYMOCYSTIS,SUPERPALATI,1.0,13.99,13.99,1.0,13.99
DIDYMOSPHENIA,GEMINATA,4.0,13.99,13.99,4.0,13.99
DIDYMOZOON,FACIALE,2.0,13.99,13.99,2.0,13.99
DIGENEA,CESTODA,2.0,13.19,13.19,2.0,13.19
DIGENEA,GORGODERIDAE,1.0,13.0,13.0,1.0,13.0
DIMINUTA,PARACALLIOPE,1.0,13.0,13.0,1.0,13.0
DIPHYLLOBOTHRIUM,DENDRITICUM,7.0,13.28,13.28,7.0,13.28
DIPLECTANUM,AEQUANS,1.0,13.99,13.99,1.0,13.99
DIPLODUS,PUNTAZZO,1.0,13.99,13.99,1.0,13.99
DIPOREIA,DECLINE,4.0,13.83,13.83,4.0,13.83
DISCUS,RUDERATUS,2.0,13.99,13.99,2.0,13.99
DISPAR,SULPHUREA,2.0,13.19,13.19,2.0,13.19
DIVARISCINTILLA,OCTOTENTACULATA,1.0,13.99,13.99,1.0,13.99
DIVERSICOLOR,LAEVIGATA,1.0,13.41,13.41,1.0,13.41
DOCMAK,EUPOGON,1.0,13.0,13.0,1.0,13.0
DOLICHOPODIDAE,EMPIDIDAE,1.0,13.0,13.0,1.0,13.0
DOLICHOPODIDAE,MUSCIDAE,1.0,13.0,13.0,1.0,13.0
DOLICHOPTERA,TROPICA,1.0,13.0,13.0,1.0,13.0
DOLLFUSTREMA,VANEYI,1.0,13.99,13.99,1.0,13.99
DOROSOMA,CEPEDIANUM,14.0,13.64,13.64,14.0,13.64
DOROSOMA,PETENENSE,7.0,13.0,13.0,7.0,13.0
DORYTEUTHIS,OPALESCENS,1.0,13.99,13.99,1.0,13.99
DREISSENA,POLYMORPHA,30.0,13.84,13.84,30.0,13.84
DROSOPHILA,MELANOGASTER,5.0,13.86,13.86,5.0,13.86
DYTISCUS,MARGINALIS,2.0,13.41,13.41,2.0,13.41
ECDYONURUS,DISPAR,5.0,13.41,13.41,5.0,13.41
ECHINOCHLOA,VOSSIA,1.0,13.99,13.99,1.0,13.99
ECNOMIDAE,PHILOPOTAMIDAE,1.0,13.41,13.41,1.0,13.41
EDWARDSIELLA,TARDA,2.0,13.99,13.99,2.0,13.99
EDWARDSII,SALMINCOLA,2.0,13.0,13.0,2.0,13.0
EGERIA,DENSA,2.0,13.67,13.67,2.0,13.67
EICHHORNIA,CRASSIPES,2.0,13.41,13.41,2.0,13.41
EICHHORNIA,PISTIA,1.0,13.0,13.0,1.0,13.0
EICHORNIA,AZUREA,1.0,13.99,13.99,1.0,13.99
EICKHORNIA,CRASSIPES,1.0,13.0,13.0,1.0,13.0
ELEOCHARIS,SPHACELATA,8.0,13.54,13.54,8.0,13.54
ELIMIA,LIVESCENS,1.0,13.99,13.99,1.0,13.99
ELLIPSARIA,LINEOLATA,1.0,13.99,13.99,1.0,13.99
ELLIPTIO,COMPLANATA,6.0,13.41,13.41,6.0,13.41
ELMIDAE,GYRINIDAE,1.0,13.0,13.0,1.0,13.0
ELMIDAE,HELOPHORIDAE,1.0,13.0,13.0,1.0,13.0
ELODEA,CANADENSIS,17.0,13.25,13.25,17.0,13.25
ELVIRA,NICOLA,1.0,13.99,13.99,1.0,13.99
EMERITA,ANALOGA,2.0,13.99,13.99,2.0,13.99
EMPIDIDAE,DOLICHOPODIDAE,1.0,13.0,13.0,1.0,13.0
EMPIDIDAE,STRATIOMYIDAE,2.0,13.19,13.19,2.0,13.19
ENALLAGMA,CIVILE,1.0,13.41,13.41,1.0,13.41
ENALLAGMA,CYATHIGERUM,1.0,13.41,13.41,1.0,13.41
ENCHELYOPUS,CIMBRIUS,2.0,13.67,13.67,2.0,13.67
ENGLISH,MARAENA,1.0,13.41,13.41,1.0,13.41
ENNEACANTHUS,GLORIOSUS,1.0,13.99,13.99,1.0,13.99
ENNEAPTERYGIUS,ETHEOSTOMA,1.0,13.99,13.99,1.0,13.99
ENOPHRYS,BISON,1.0,13.99,13.99,1.0,13.99
ENSIS,HYPOPHTHALMUS,1.0,13.41,13.41,1.0,13.41
ENTELURUS,AEQUOREUS,1.0,13.99,13.99,1.0,13.99
ENTEROMYXUM,MYXOZOA,1.0,13.0,13.0,1.0,13.0
ENTEROMYXUM,SCOPHTHALMI,1.0,13.41,13.41,1.0,13.41
ENTOSPHENUS,TRIDENTATUS,5.0,13.51,13.51,5.0,13.51
EOBANIA,VERMICULATA,2.0,13.41,13.41,2.0,13.41
EOSALMO,DRIFTWOODENSIS,5.0,13.99,13.99,5.0,13.99
EPEORUS,ALPICOLA,2.0,13.99,13.99,2.0,13.99
EPHEMERA,SIMULANS,1.0,13.99,13.99,1.0,13.99
EPHEMERELLA,AURIVILLI,4.0,13.41,13.41,4.0,13.41
EPHEMERIDAE,BRACHYCENTRIDAE,1.0,13.99,13.99,1.0,13.99
EPHYDRIDAE,ANTHOMYIIDAE,1.0,13.99,13.99,1.0,13.99
EPILOBIUM,HIRSUTUM,2.0,13.99,13.99,2.0,13.99
EPIPACTIS,ATRORUBENS,1.0,13.99,13.99,1.0,13.99
EPISTYLIS,ZOOTHAMNIUM,1.0,13.99,13.99,1.0,13.99
ERECTUM,PENICILLATUS,1.0,13.0,13.0,1.0,13.0
ERECTUM,RANUNCULUS,1.0,13.0,13.0,1.0,13.0
ERGASILUS,GEOMETRA,1.0,13.0,13.0,1.0,13.0
ERGASILUS,PISCICOLA,1.0,13.0,13.0,1.0,13.0
ERGASILUS,SIEBOLDI,3.0,13.99,13.99,3.0,13.99
ERIMONAX,MONACHUS,1.0,13.99,13.99,1.0,13.99
ERIMYSTAX,X-PUNCTATA,2.0,13.99,13.99,2.0,13.99
ERIMYZON,OBLONGUS,4.0,13.41,13.41,4.0,13.41
ERIMYZON,SUCETTA,3.0,13.12,13.12,3.0,13.12
ERIOCHEIR,SINENSIS,5.0,13.23,13.23,5.0,13.23
ERPOBDELLA,OCTOCULATA,1.0,13.99,13.99,1.0,13.99
ERYTHEMIS,SIMPLICICOLLIS,2.0,13.99,13.99,2.0,13.99
ESCHRICHTIUS,ROBUSTUS,2.0,13.19,13.19,2.0,13.19
ESOCIDAE,ESOX,2.0,13.41,13.41,2.0,13.41
ESOCIDAE,MASQUINONGY,2.0,13.41,13.41,2.0,13.41
ESOX,MASQUINONGY,18.0,13.47,13.47,18.0,13.47
ETELIS,CARBUNCULUS,2.0,13.99,13.99,2.0,13.99
ETHMIDIUM,MACULATUM,4.0,13.67,13.67,4.0,13.67
EUALETES,TULIPA,1.0,13.99,13.99,1.0,13.99
EUBOTHRIUM,CRASSUM,33.0,13.58,13.58,33.0,13.58
EUCLINOSTOMUM,HETEROSTOMUM,1.0,13.99,13.99,1.0,13.99
EUCYCLOGOBIUS,NEWBERRYI,4.0,13.99,13.99,4.0,13.99
EUDONTOMYZON,DANFORDI,1.0,13.41,13.41,1.0,13.41
EUHRYCHIOPSIS,LECONTEI,1.0,13.99,13.99,1.0,13.99
EUMETOPIAS,JUBATUS,10.0,13.99,13.99,10.0,13.99
EUPARYPHUS,HYDROPTILA,1.0,13.99,13.99,1.0,13.99
EUPHAUSIA,SUPERBA,4.0,13.99,13.99,4.0,13.99
EUPHYDRYAS,AURINIA,21.0,13.99,13.99,21.0,13.99
EUPOGON,VICTORIA,1.0,13.0,13.0,1.0,13.0
EURYCERCUS,LAMELLATUS,12.0,13.94,13.94,12.0,13.94
EURYCOTIS,FLORIDANA,1.0,13.99,13.99,1.0,13.99
EURYTEMORA,HERDMANI,2.0,13.99,13.99,2.0,13.99
EUSTRONGYLIDES,TUBIFEX,4.0,13.19,13.19,4.0,13.19
EUTHYNNUS,PELAMIS,3.0,13.26,13.26,3.0,13.26
EXALBESCENS,HALORAGACEAE,1.0,13.0,13.0,1.0,13.0
EXITIOSA,EXITIOSA,1.0,13.0,13.0,1.0,13.0
EXOPALAEMON,STYLIFERUS,1.0,13.99,13.99,1.0,13.99
FAGUS,SYLVATICA,7.0,13.99,13.99,7.0,13.99
FALLICAMBARUS,FODIENS,2.0,13.99,13.99,2.0,13.99
FARFANTEPENAEUS,AZTECUS,2.0,13.41,13.41,2.0,13.41
FARFANTEPENAEUS,DUORARUM,2.0,13.41,13.41,2.0,13.41
FASCIOLA,HEPATICA,4.0,13.99,13.99,4.0,13.99
FASCIOLOPSIS,BUSKI,1.0,13.99,13.99,1.0,13.99
FAVONIGOBIUS,EXQUISITUS,3.0,13.99,13.99,3.0,13.99
FELLODISTOMUM,BACCIGER,1.0,13.99,13.99,1.0,13.99
FENNEROPENAEUS,INDICUS,3.0,13.0,13.0,3.0,13.0
FERRISSIA,AESHNA,1.0,13.0,13.0,1.0,13.0
FERRISSIA,RIVULARIS,1.0,13.0,13.0,1.0,13.0
FERRISSIA,TASMANICA,1.0,13.0,13.0,1.0,13.0
FICEDULA,HYPOLEUCA,7.0,13.9,13.9,7.0,13.9
FICOPOMATUS,ENIGMATICUS,1.0,13.99,13.99,1.0,13.99
FIN,AMEIURUS,1.0,13.99,13.99,1.0,13.99
FLAGILARIA,CROTONENSIS,1.0,13.0,13.0,1.0,13.0
FLAVOBACTERIUM,ARIAS,1.0,13.41,13.41,1.0,13.41
FLAVOBACTERIUM,COLUMNARE,28.0,13.97,13.97,28.0,13.97
FLUVIATILIS,ESOX,1.0,13.41,13.41,1.0,13.41
FONTINALIS,ANTIPYRETICA,4.0,13.99,13.99,4.0,13.99
FRAGILARIA,CROTONENSIS,2.0,13.19,13.19,2.0,13.19
FRATERCULA,ARCTICA,1.0,13.41,13.41,1.0,13.41
FUCUS,VESICULOSUS,4.0,13.99,13.99,4.0,13.99
FUNDULUS,HETEROCLITUS,33.0,13.69,13.69,33.0,13.69
FURCELLARIA,LUMBRICALIS,1.0,13.99,13.99,1.0,13.99
GALAXIAS,OLIDUS,28.0,13.26,13.26,28.0,13.26
GALAXIELLA,NIGROSTRIATA,1.0,13.99,13.99,1.0,13.99
GALERIA,MELLONELLA,1.0,13.99,13.99,1.0,13.99
GAMARELLUS,ANGULOSUS,1.0,13.99,13.99,1.0,13.99
GAMBUSA,AFFINIS,24.0,13.23,13.23,24.0,13.23
GAMBUSIA,HOLBROOKI,19.0,13.09,13.09,19.0,13.09
GAMMARIDAE,ATYIDAE,1.0,13.0,13.0,1.0,13.0
GAMMARIDAE,OSTRACODA,1.0,13.0,13.0,1.0,13.0
GASTEROCHISMA,MELAMPUS,1.0,13.99,13.99,1.0,13.99
GASTEROSTEUS,ACULEATUS,254.0,13.96,13.96,254.0,13.96
GASTROPHYSA,VIRIDULA,2.0,13.99,13.99,2.0,13.99
GASTROPODA,NEMATODA,12.0,13.19,13.19,12.0,13.19
GAVIA,IMMER,5.0,13.86,13.86,5.0,13.86
GEMINATUS,IONTHAS,1.0,13.41,13.41,1.0,13.41
GENYONEMUS,CLINIDAE,1.0,13.41,13.41,1.0,13.41
GILA,ATRARIA,4.0,13.09,13.09,4.0,13.09
GILAE,APACHE,2.0,13.0,13.0,2.0,13.0
GILLICHTHYS,MIRABILIS,5.0,13.62,13.62,5.0,13.62
GLANIS,POLYPTERUS,1.0,13.99,13.99,1.0,13.99
GLENODINIUM,PULVISCULUS,1.0,13.99,13.99,1.0,13.99
GLOBICEPHALA,MELEANUS,1.0,13.99,13.99,1.0,13.99
GLOEOCYSTIS,RADIATA,1.0,13.41,13.41,1.0,13.41
GLORIOSUS,GOODEI,1.0,13.0,13.0,1.0,13.0
GLOSSAMIA,APRION,1.0,13.99,13.99,1.0,13.99
GLOSSOGOBIUS,FLAVIPINNIS,1.0,13.41,13.41,1.0,13.41
GLOSSOGOBIUS,GIURIS,1.0,13.41,13.41,1.0,13.41
GLOSSOSOMATIDAE,DIPSEUDOPSIDAE,1.0,13.41,13.41,1.0,13.41
GLOSSOSOMATIDAE,MORTONIELLA,1.0,13.0,13.0,1.0,13.0
GLUGEA,HERTWIGI,1.0,13.41,13.41,1.0,13.41
GLYPTOCEPHALUS,STELLERI,2.0,13.99,13.99,2.0,13.99
GNATHONEMUS,PETERSII,1.0,13.41,13.41,1.0,13.41
GNATHOSTOMULIDA,MICROGNATHOZOA,1.0,13.99,13.99,1.0,13.99
GOBIESOX,STRUMOSUS,7.0,13.99,13.99,7.0,13.99
GOBIIDAE,MUGILOGOBIUS,1.0,13.0,13.0,1.0,13.0
GOBIOIDEI,MUGILOGOBIUS,1.0,13.0,13.0,1.0,13.0
GOBIOMORPHUS,COTIDIANUS,4.0,13.09,13.09,4.0,13.09
GOBIONELLUS,SHUFELDTI,1.0,13.99,13.99,1.0,13.99
GOBIOSOMA,BOSCI,26.0,13.59,13.59,26.0,13.59
GOBY,GOBIIDAE,1.0,13.99,13.99,1.0,13.99
GOLENKINIA,CONTORTA,1.0,13.0,13.0,1.0,13.0
GOLENKINIA,RADIATA,1.0,13.0,13.0,1.0,13.0
GOMPHUS,VULGATISSIMUS,2.0,13.99,13.99,2.0,13.99
GONATIDAE,GONATUS,1.0,13.99,13.99,1.0,13.99
GONOCERCA,MACROFORMIS,1.0,13.99,13.99,1.0,13.99
GRAELLSII,MIEGII,1.0,13.41,13.41,1.0,13.41
GRAPTOLEBERIS,TESTUDINARIA,5.0,13.99,13.99,5.0,13.99
GREVILLEA,PTEROSPERMA,1.0,13.99,13.99,1.0,13.99
GROMPHADORHINA,PORTENTOSA,5.0,13.99,13.99,5.0,13.99
GRYLLODES,SIGILLATUS,1.0,13.99,13.99,1.0,13.99
GULOSUS,ROBUSTUM,1.0,13.41,13.41,1.0,13.41
GYLIAUCHEN,NAHAENSIS,1.0,13.99,13.99,1.0,13.99
GYMNAMMODYTES,SEMISQUAMATUS,1.0,13.41,13.41,1.0,13.41
GYMNOCEPHALUS,CERNUUS,55.0,13.77,13.77,55.0,13.77
GYMNOCYPRIS,PRZEWALSKII,1.0,13.41,13.41,1.0,13.41
GYMNODINIUM,HELVETICUM,2.0,13.99,13.99,2.0,13.99
GYMNOTIFORMES,GYMNOTIDAE,1.0,13.99,13.99,1.0,13.99
GYRAULUS,CRISTA,2.0,13.67,13.67,2.0,13.67
GYRINIDAE,HALIPLIDAE,1.0,13.41,13.41,1.0,13.41
GYRINOPHILUS,PORPHYRITICUS,2.0,13.99,13.99,2.0,13.99
GYRINUS,CONVEXIUSCULUS,1.0,13.99,13.99,1.0,13.99
GYRODACTYLUS,SALARIS,24.0,13.8,13.8,24.0,13.8
H,ANGUILLAE,1.0,13.0,13.0,1.0,13.0
H,HELICONEMA,1.0,13.0,13.0,1.0,13.0
HADROMOPHRYNE,NATALENSIS,2.0,13.41,13.41,2.0,13.41
HAEMATOPUS,OSTRALEGUS,5.0,13.99,13.99,5.0,13.99
HAEMULON,PLUMIERII,1.0,13.99,13.99,1.0,13.99
HAKEA,PREISSII,1.0,13.99,13.99,1.0,13.99
HALESUS,DIGITATUS,1.0,13.99,13.99,1.0,13.99
HALIAEETUS,LEUCOCEPHALUS,2.0,13.99,13.99,2.0,13.99
HALICHOERUS,GRYPUS,2.0,13.99,13.99,2.0,13.99
HALIPLIDAE,CURCULIONIDAE,1.0,13.0,13.0,1.0,13.0
HALIPLIDAE,HELOPHORIDAE,1.0,13.0,13.0,1.0,13.0
HALISIDOTA,ARGENTATA,1.0,13.99,13.99,1.0,13.99
HALODULE,WRIGHTII,2.0,13.41,13.41,2.0,13.41
HALTERIA,MESODINIUM,2.0,13.99,13.99,2.0,13.99
HALVORSENIUS,EXILIS,1.0,13.99,13.99,1.0,13.99
HAPLOCHROMIS,BURTONI,2.0,13.99,13.99,2.0,13.99
HAPLOPHRYNE,MOLLIS,2.0,13.99,13.99,2.0,13.99
HAPLORCHIS,PUMILIO,4.0,13.83,13.83,4.0,13.83
HARENGULA,PENSACOLAE,2.0,13.99,13.99,2.0,13.99
HELICE,TRIDENS,1.0,13.99,13.99,1.0,13.99
HELICOMETRA,FASCIATA,2.0,13.99,13.99,2.0,13.99
HELICONEMA,LONGISSIMUM,4.0,13.19,13.19,4.0,13.19
HELODIDAE,HYDROPHILIDAE,1.0,13.0,13.0,1.0,13.0
HELOPHORIDAE,HYDRAENIDAE,1.0,13.0,13.0,1.0,13.0
HELOPHORIDAE,HYDROCHIDAE,1.0,13.0,13.0,1.0,13.0
HELOSTOMA,TEMMINCKI,1.0,13.41,13.41,1.0,13.41
HEMICHROMIS,LETOURNEUXI,1.0,13.99,13.99,1.0,13.99
HEMICLEPSIS,MARGINATA,1.0,13.99,13.99,1.0,13.99
HEMIGRAMMOCAPOETA,KEMALI,1.0,13.99,13.99,1.0,13.99
HEMIMYSIS,ANOMALA,5.0,13.86,13.86,5.0,13.86
HEMIRAMPHUS,BRASILIENSIS,1.0,13.0,13.0,1.0,13.0
HEMIURUS,COMMUNIS,1.0,13.41,13.41,1.0,13.41
HENNEGUYA,SALMINICOLA,12.0,13.99,13.99,12.0,13.99
HEPSETUS,ODOE,1.0,13.99,13.99,1.0,13.99
HEPTAGENIA,SULPHUREA,3.0,13.58,13.58,3.0,13.58
HERPESVIRIDAE,HOST,1.0,13.41,13.41,1.0,13.41
HERPESVIRUS,ANGUILLAE,8.0,13.35,13.35,8.0,13.35
HETEROBRANCHUS,LONGIFILIS,1.0,13.41,13.41,1.0,13.41
HETEROBRANCHUS,LONGIFILUS,1.0,13.41,13.41,1.0,13.41
HETEROCARPUS,ENSIFER,1.0,13.41,13.41,1.0,13.41
HETEROCARPUS,LAEVIGNATUS,1.0,13.41,13.41,1.0,13.41
HETEROMASTUS,FILIFORMIS,1.0,13.99,13.99,1.0,13.99
HETEROPNEUSTES,FOSSILIS,4.0,13.41,13.41,4.0,13.41
HETEROPOLARIA,LWOFFI,1.0,13.99,13.99,1.0,13.99
HIATICULA,CANUTUS,1.0,13.41,13.41,1.0,13.41
HIODON,TERGISUS,3.0,13.77,13.77,3.0,13.77
HIPPEUTIS,COMPLANATUS,2.0,13.99,13.99,2.0,13.99
HIPPOCAMPUS,ERECTUS,1.0,13.99,13.99,1.0,13.99
HIPPOGLOSSOIDES,PLATESSOIDES,1.0,13.99,13.99,1.0,13.99
HIPPOGLOSSUS,HIPPOGLOSSUS,6.0,13.77,13.77,6.0,13.77
HIRUDO,MEDICINALIS,1.0,13.99,13.99,1.0,13.99
HIRUNDO,RUSTICA,5.0,13.99,13.99,5.0,13.99
HISTIOBRANCHUS,BATHYBIUS,1.0,13.99,13.99,1.0,13.99
HISTRIONICUS,HISTRIONICUS,1.0,13.99,13.99,1.0,13.99
HOLOPEDIUM,GIBBERUM,5.0,13.99,13.99,5.0,13.99
HOMARUS,GAMMARUS,1.0,13.41,13.41,1.0,13.41
HOMOPTERA,ORTHOPTERA,1.0,13.41,13.41,1.0,13.41
HOPLIAS,MALABARICUS,5.0,13.73,13.73,5.0,13.73
HOPLOBROTULA,ARMATA,2.0,13.67,13.67,2.0,13.67
HOPLOSTERNUM,LITTORALE,1.0,13.99,13.99,1.0,13.99
HOPLOSTETHUS,ATLANTICUS,4.0,13.83,13.83,4.0,13.83
HORABAGRUS,BRACHYSOMA,2.0,13.99,13.99,2.0,13.99
HUCHO,HUCHO,16.0,13.91,13.91,16.0,13.91
HYACINTHOIDES,NON-SCRIPTA,1.0,13.99,13.99,1.0,13.99
HYBOPSIS,BIGUTTATA,1.0,13.41,13.41,1.0,13.41
HYBOPSIS,MICROPOGON,1.0,13.0,13.0,1.0,13.0
HYDRACARINA,CALANOIDA,1.0,13.41,13.41,1.0,13.41
HYDRACARINA,CYCLOPOIDA,1.0,13.41,13.41,1.0,13.41
HYDRAENIDAE,HYDROCHIDAE,1.0,13.41,13.41,1.0,13.41
HYDRILLA,VERTICILLATA,28.0,13.97,13.97,28.0,13.97
HYDROBIA,ACUTA,1.0,13.99,13.99,1.0,13.99
HYDROBIIDAE,PLANORBIDAE,1.0,13.41,13.41,1.0,13.41
HYDROBIOSIS,OXYETHIRA,1.0,13.41,13.41,1.0,13.41
HYDROCHARIS,MORSUS-RANAE,1.0,13.99,13.99,1.0,13.99
HYDROCHIDAE,HYDRAENIDAE,1.0,13.0,13.0,1.0,13.0
HYDROCHUS,COXELMIS,1.0,13.0,13.0,1.0,13.0
HYDROCYNUS,VITTATUS,2.0,13.67,13.67,2.0,13.67
HYDROPHILIDAE,NOTERIDAE,1.0,13.0,13.0,1.0,13.0
HYDROPHILUS,PICEUS,1.0,13.41,13.41,1.0,13.41
HYGROBIA,AUSTRALASIAE,1.0,13.0,13.0,1.0,13.0
HYMENOLEPIS,DIMINUTA,2.0,13.99,13.99,2.0,13.99
HYMENOPTERA,ISOPTERA,1.0,13.0,13.0,1.0,13.0
HYMENOPTERA,STENOGASTRINAE,1.0,13.0,13.0,1.0,13.0
HYPENTELIUM,NIGRICANS,3.0,13.58,13.58,3.0,13.58
HYPEROPLUS,IMMACULATUS,1.0,13.0,13.0,1.0,13.0
HYPEROPLUS,LANCEOLATUS,1.0,13.0,13.0,1.0,13.0
HYPERPROSOPON,ARGENTEUM,2.0,13.99,13.99,2.0,13.99
HYPLEUROCHILUS,GEMINATUS,4.0,13.83,13.83,4.0,13.83
HYPOPHTHALMICHTHYS,MOLITRIX,13.0,13.53,13.53,13.0,13.53
HYPOPHTHALMUS,OREMACULATUS,15.0,13.77,13.77,15.0,13.77
HYPORHAMPHUS,PICARTI,1.0,13.99,13.99,1.0,13.99
HYPOSTOMUS,PLECOSTOMUS,2.0,13.99,13.99,2.0,13.99
HYPSOBLENNIUS,IONTHAS,1.0,13.41,13.41,1.0,13.41
HYSTEROCARPUS,TRASKI,1.0,13.99,13.99,1.0,13.99
HYSTEROMORPHA,TRILOBA,1.0,13.99,13.99,1.0,13.99
HYSTEROTHYLACIUM,ADUNCUM,2.0,13.99,13.99,2.0,13.99
ICHNEUMONIDAE,CINYGMULA,1.0,13.0,13.0,1.0,13.0
ICHTHYOCOTYLURUS,ERRATICUS,4.0,13.54,13.54,4.0,13.54
ICHTHYOMYZON,FOSSOR,6.0,13.06,13.06,6.0,13.06
ICHTHYOPHONUS,HOFERI,1.0,13.99,13.99,1.0,13.99
ICTALURIDAE,CENTRARCHIDAE,1.0,13.41,13.41,1.0,13.41
ICTALURUS,PUNCTATUS,58.0,13.19,13.19,58.0,13.19
ICTIOBUS,BUBALUS,3.0,13.0,13.0,3.0,13.0
ICTIOBUS,CYPRINELLUS,5.0,13.51,13.51,5.0,13.51
IDENTIFICATION,BACK,1.0,13.41,13.41,1.0,13.41
ILLEX,ILLECEBROSUS,1.0,13.99,13.99,1.0,13.99
INDODIDYMOZOON,PEARSONI,1.0,13.99,13.99,1.0,13.99
INLECYPRIS,AUROPURPUREUS,1.0,13.99,13.99,1.0,13.99
IRIS,PSEUDACORUS,1.0,13.99,13.99,1.0,13.99
ISOCHRYSIS,GALBANA,1.0,13.99,13.99,1.0,13.99
ISOPTERA,LEPIDOPTERA,1.0,13.0,13.0,1.0,13.0
ISTIOPHORUS,PLATYPTERUS,3.0,13.99,13.99,3.0,13.99
ISURUS,OXYRHINCHUS,2.0,13.99,13.99,2.0,13.99
