source,target,hits,score,score.1,Hits,Score
CATLA,CATLA,3.0,13.58,13.58,3.0,13.58
CATOSTOMA,CARLOTTAE,1.0,13.41,13.41,1.0,13.41
CATOSTOMAS,RIMICULUS,2.0,13.99,13.99,2.0,13.99
CATOSTOMIDAE,ICTALURIDAE,3.0,12.88,12.88,3.0,12.88
CATOSTOMUS,CATOSTOMUS,18.0,12.57,12.57,18.0,12.57
CATOSTOMUS,COMMERSONI,26.0,12.94,12.94,26.0,12.94
CATOSTOMUS,COUESIUS,1.0,12.19,12.19,1.0,12.19
CATOSTOMUS,HUDSONIUS,1.0,12.19,12.19,1.0,12.19
CATOSTOMUS,NOTROPIS,1.0,12.19,12.19,1.0,12.19
CATOSTOMUS,PIMEPHALES,1.0,12.19,12.19,1.0,12.19
CATOSTOMUS,PLUMBEUS,1.0,12.19,12.19,1.0,12.19
CAULERPA,TAXIFOLIA,1.0,13.99,13.99,1.0,13.99
CENTRARCHIDAE,ICTALURUS,3.0,12.88,12.88,3.0,12.88
CENTRARCHIDAE,PERCIDAE,1.0,13.0,13.0,1.0,13.0
CENTROCESTUS,FORMOSANUS,1.0,13.41,13.41,1.0,13.41
CENTROCESTUS,METACERCARIAE,1.0,13.0,13.0,1.0,13.0
CENTROPOMUS,SNOOK,1.0,13.99,13.99,1.0,13.99
CENTROPOMUS,UNDECIMALIS,1.0,13.99,13.99,1.0,13.99
CENTROPRISTIS,STRIATA,8.0,13.75,13.75,8.0,13.75
CENTROPTILUM,ASTIGMATA,1.0,12.68,12.68,1.0,12.68
CENTROSCYLLIUM,FABRICII,1.0,12.68,12.68,1.0,12.68
CEPEDIANUM,BUBALIS,1.0,12.68,12.68,1.0,12.68
CERASTODERMA,EDULE,2.0,13.67,13.67,2.0,13.67
CERATIUM,HIRUNDINELLA,4.0,13.83,13.83,4.0,13.83
CERATOPHRYS,CRANWELLI,1.0,13.99,13.99,1.0,13.99
CERATOPHYLLUM,DEMERSUM,18.0,13.85,13.85,18.0,13.85
CERATOPOGON,IDAE,1.0,13.99,13.99,1.0,13.99
CERATOPOGONIDAE,ELEOCHARIS,1.0,13.99,13.99,1.0,13.99
CERATOPOGONIDAE,GASTROPODA,2.0,12.54,12.54,2.0,12.54
CERCOPAGIS,PENGOI,5.0,13.99,13.99,5.0,13.99
CEREBRALIS,NEUROBIUS,1.0,12.68,12.68,1.0,12.68
CERIODAPHNIA,CORNUTA,3.0,12.88,12.88,3.0,12.88
CERITHIDEA,CALIFORNICA,1.0,13.41,13.41,1.0,13.41
CERORHINCA,MONOCERATA,1.0,13.99,13.99,1.0,13.99
CESTODA,ACANTHOCEPHALA,2.0,12.19,12.19,2.0,12.19
CESTODA,PSEUDOPHYLLIDEA,3.0,13.12,13.12,3.0,13.12
CHAETODON,MULTICINCTUS,1.0,13.99,13.99,1.0,13.99
CHALIMUS,ROGERCRESSEYI,1.0,13.0,13.0,1.0,13.0
CHANNA,STRIATUS,2.0,12.54,12.54,2.0,12.54
CHAOBORUS,FLAVICANS,4.0,13.54,13.54,4.0,13.54
CHAOBORUS,PUNCTIPENNIS,2.0,12.83,12.83,2.0,12.83
CHARA,CHARA,2.0,12.19,12.19,2.0,12.19
CHARA,MYRIOPHYLLUM,2.0,12.68,12.68,2.0,12.68
CHARA,SPICATUM,2.0,12.68,12.68,2.0,12.68
CHARA,TOMENTOSA,6.0,13.06,13.06,6.0,13.06
CHARACIDAE,OSTARIOPHYSI,1.0,13.41,13.41,1.0,13.41
CHARADRIUS,HIATICULA,1.0,13.0,13.0,1.0,13.0
CHARADRIUS,SEMIPALMATUS,1.0,13.41,13.41,1.0,13.41
CHASMAGNATHUS,GRANULATA,1.0,13.0,13.0,1.0,13.0
CHASMISTES,BREVIROSTRIS,6.0,13.77,13.77,6.0,13.77
CHASMODES,BOSQUIANUS,11.0,13.99,13.99,11.0,13.99
CHEIMARRICHTHYES,FOSTERI,1.0,12.19,12.19,1.0,12.19
CHEIMARRICHTHYS,FOSTERI,3.0,13.41,13.41,3.0,13.41
CHEIMARRICTHYS,FOSTERI,1.0,12.19,12.19,1.0,12.19
CHEIROGALEUS,MEDIUS,1.0,13.99,13.99,1.0,13.99
CHELON,LABROSCUS,1.0,12.41,12.41,1.0,12.41
CHELON,LABROSUS,4.0,13.83,13.83,4.0,13.83
CHERAX,DESTRUCTOR,2.0,12.54,12.54,2.0,12.54
CHERAX,QUADRICARINATUS,3.0,13.0,13.0,3.0,13.0
CHERAX,TENUIMANUS,3.0,13.0,13.0,3.0,13.0
CHILENSIS,ARIAKENSIS,1.0,12.41,12.41,1.0,12.41
CHILINA,DOMBEIANA,1.0,13.99,13.99,1.0,13.99
CHINENSIS,INDICUS,2.0,13.19,13.19,2.0,13.19
CHIONOECETES,OPILIO,3.0,13.99,13.99,3.0,13.99
CHIRONOMUS,PLUMOSUS,6.0,12.88,12.88,6.0,12.88
CHIRONOMUS,RIPARIUS,3.0,12.19,12.19,3.0,12.19
CHLAMYDOMONAS,REINHARDI,1.0,13.99,13.99,1.0,13.99
CHLOROMYXUM,TRUTTAE,5.0,12.03,12.03,5.0,12.03
CHONDROSTOMA,NASUS,18.0,13.12,13.12,18.0,13.12
CHONDROSTOMA,TOXOSTOMA,5.0,12.19,12.19,5.0,12.19
CHORTHIPPUS,PARALLELUS,2.0,13.99,13.99,2.0,13.99
CHROSOMUS,NEOGAEUS,1.0,13.99,13.99,1.0,13.99
CHRYSAORA,QUINQUECIRRHA,3.0,13.99,13.99,3.0,13.99
CHRYSOPHYTA,OVALIS,1.0,13.0,13.0,1.0,13.0
CHYDORIDAE,CRUSTACEA,1.0,12.68,12.68,1.0,12.68
CHYDORUS,SPHAERICUS,13.0,13.89,13.89,13.0,13.89
CICADELLIDAE,HEMIPTERA,1.0,12.41,12.41,1.0,12.41
CICHLASOMA,CITRINELLUM,3.0,13.26,13.26,3.0,13.26
CICHLASOMA,NIGROFASCIATUM,4.0,13.54,13.54,4.0,13.54
CICONIA,NIGRA,3.0,13.77,13.77,3.0,13.77
CILIATA,MUSTELA,4.0,13.83,13.83,4.0,13.83
CINCLUS,CINCLUS,3.0,13.77,13.77,3.0,13.77
CINCLUS,MEXICANUS,1.0,12.68,12.68,1.0,12.68
CIONA,SAVIGNYI,1.0,13.99,13.99,1.0,13.99
CIRRHINUS,CIRRHOSUS,1.0,13.0,13.0,1.0,13.0
CIRRHINUS,MRIGALA,2.0,13.41,13.41,2.0,13.41
CIRRIPEDIA,RADIATA,1.0,13.99,13.99,1.0,13.99
CITHARICHTHYS,SORDIDUS,1.0,13.41,13.41,1.0,13.41
CITHARICHTHYS,STIGMAEUS,1.0,13.41,13.41,1.0,13.41
CITHARINIDAE,DISTICHODONTINAE,1.0,13.99,13.99,1.0,13.99
CIVILE,COENAGRIONIDAE,1.0,13.0,13.0,1.0,13.0
CIVILE,POND,1.0,13.0,13.0,1.0,13.0
CIVILE,TEXAS,1.0,13.0,13.0,1.0,13.0
CLADOCERA,CHYDORUS,1.0,12.41,12.41,1.0,12.41
CLADOCERA,DAPHNIA,2.0,13.0,13.0,2.0,13.0
CLADOCERA,ORGANISM,1.0,12.68,12.68,1.0,12.68
CLADOCERA,RUDD,1.0,12.68,12.68,1.0,12.68
CLADOPHORA,GLOMERATA,1.0,13.99,13.99,1.0,13.99
CLANGULA,HYEMALIS,2.0,13.99,13.99,2.0,13.99
CLARIA,GARIEPUNUS,1.0,13.99,13.99,1.0,13.99
CLARIAS,GARIEPINUS,51.0,13.85,13.85,51.0,13.85
CLINOSTOMUM,COMPLANATUM,3.0,12.58,12.58,3.0,12.58
CLINOSTOMUM,MARGINATUM,6.0,13.33,13.33,6.0,13.33
CLINOSTOMUM,TILAPIAE,3.0,12.49,12.49,3.0,12.49
CLINOSTOMUS,ELONGATUS,10.0,13.56,13.56,10.0,13.56
CLONORCHIS,OPISTHORCHIS,1.0,12.19,12.19,1.0,12.19
CLONORCHIS,SINENSIS,5.0,13.23,13.23,5.0,13.23
CLUPEA,HARENGUS,83.0,13.8,13.8,83.0,13.8
CLUPEA,PALLASII,17.0,12.13,12.13,17.0,12.13
CLYPEOBARBUS,BARBUS,1.0,13.99,13.99,1.0,13.99
CNESTERODON,DECEMMACULATUS,1.0,13.99,13.99,1.0,13.99
COBITIS,CALDERONI,9.0,13.26,13.26,9.0,13.26
COBITIS,TAENIA,12.0,13.5,13.5,12.0,13.5
COCHLEARIS,ANGULARIS,1.0,13.0,13.0,1.0,13.0
COCHLIOMYIA,HOMINIVORAX,1.0,13.99,13.99,1.0,13.99
COENAGRION,MERCURIALE,3.0,13.77,13.77,3.0,13.77
COENAGRION,PUELLA,1.0,12.68,12.68,1.0,12.68
COGNATUS,RICEI,2.0,12.19,12.19,2.0,12.19
COLISA,LALIA,1.0,13.99,13.99,1.0,13.99
COLLEMBOLA,OLIGOCHAETA,1.0,13.0,13.0,1.0,13.0
COLOSSOMA,MACROPOMUM,3.0,13.99,13.99,3.0,13.99
COLUMBIA,COLUMBIA,1.0,12.41,12.41,1.0,12.41
COLUMBIA,LIVIA,1.0,13.99,13.99,1.0,13.99
COLUMBIA,PUGET,1.0,12.68,12.68,1.0,12.68
COLUMBIA,SNAKE,1.0,12.68,12.68,1.0,12.68
COLUMBIA,SOUND,1.0,12.68,12.68,1.0,12.68
COLUMBIANUS,COTTUS,1.0,12.68,12.68,1.0,12.68
COLUMNARE,ARIAS,1.0,13.41,13.41,1.0,13.41
COLURELLA,ADRIATICA,1.0,13.99,13.99,1.0,13.99
COMEPHORUS,BAICALENSIS,1.0,13.41,13.41,1.0,13.41
COMMERSONI,PERCA,1.0,12.19,12.19,1.0,12.19
COMMERSONII,COULTERII,2.0,12.54,12.54,2.0,12.54
COMMUNIS,PRISTIS,1.0,13.41,13.41,1.0,13.41
CONGER,CONGER,2.0,12.09,12.09,2.0,12.09
CONGER,MYRIASTER,7.0,13.48,13.48,7.0,13.48
CONGER,OCEANICUS,4.0,12.83,12.83,4.0,12.83
CONSEQUENCE,APATEMON,1.0,13.41,13.41,1.0,13.41
CONSEQUENCE,GRACILIS,1.0,13.41,13.41,1.0,13.41
CONTRACAECUM,LARVA,1.0,12.41,12.41,1.0,12.41
CONTRACAECUM,OSCULATUM,1.0,13.0,13.0,1.0,13.0
CONTRACAECUM,RUDOLPHII,1.0,13.0,13.0,1.0,13.0
CORBICULA,FLUMINEA,3.0,13.77,13.77,3.0,13.77
CORBICULA,MANILENSIS,1.0,12.68,12.68,1.0,12.68
CORBULA,AMURENSIS,4.0,13.3,13.3,4.0,13.3
COREGONUS,COREGONUS,3.0,12.19,12.19,3.0,12.19
COREGONUS,LAVARETUS,218.0,13.02,13.02,218.0,13.02
CORIS,JULIS,1.0,13.99,13.99,1.0,13.99
CORNUTA,MOINIDAE,1.0,13.99,13.99,1.0,13.99
COROPHIUM,VOLUTATOR,5.0,13.99,13.99,5.0,13.99
CORYPHAENOIDES,YAQUINAE,1.0,13.41,13.41,1.0,13.41
COSMARIUM,RECTANGULARIS,1.0,13.41,13.41,1.0,13.41
COTTID,COTTIDAE,1.0,13.99,13.99,1.0,13.99
COTTIDAE,COTTUS,1.0,13.0,13.0,1.0,13.0
COTTIDAE,MORONIDAE,2.0,13.0,13.0,2.0,13.0
COTTIDAE,POLYACANTHOCEPHALUS,2.0,12.68,12.68,2.0,12.68
COTTIDAE,SCHITSUUMSH,1.0,13.0,13.0,1.0,13.0
COTTUS,COGNATUS,67.0,12.21,12.21,67.0,12.21
COTTUS,GOBIO,85.0,12.4,12.4,85.0,12.4
COTYLURUS,ERRATICUS,3.0,13.12,13.12,3.0,13.12
COTYLURUS,LUTZI,1.0,12.68,12.68,1.0,12.68
COUESIUS,PLUMBEUS,30.0,13.95,13.95,30.0,13.95
CRAIG,PRZEWALSKII,1.0,13.41,13.41,1.0,13.41
CRANGON,CRANGON,4.0,13.41,13.41,4.0,13.41
CRANGON,SEPTEMSPINOSA,3.0,13.12,13.12,3.0,13.12
CRASSIPHIALA,BULBOGLOSSA,1.0,13.99,13.99,1.0,13.99
CRASSOSTREA,VIRGINICA,16.0,13.67,13.67,16.0,13.67
CREEKS,REPORT,1.0,13.41,13.41,1.0,13.41
CREEKS,STEELHEAD,1.0,13.41,13.41,1.0,13.41
CRENICHTHYS,BAILEYI,1.0,13.99,13.99,1.0,13.99
CREPIDOSTOMUM,FARIONIS,5.0,13.51,13.51,5.0,13.51
CREPIDOSTOMUM,METOECUS,2.0,12.68,12.68,2.0,12.68
CREX,CREX,1.0,13.99,13.99,1.0,13.99
CRICOPTOPUS,SILVESTRIS,1.0,13.99,13.99,1.0,13.99
CRICOTOPUS,BICINCTUS,1.0,12.68,12.68,1.0,12.68
CRICOTOPUS,ORNATUS,1.0,12.19,12.19,1.0,12.19
CRICOTOPUS,OXYETHIRA,1.0,12.41,12.41,1.0,12.41
CRICOTOPUS,SYLVESTRIS,1.0,12.19,12.19,1.0,12.19
CRISTA,CORNEUS,1.0,13.41,13.41,1.0,13.41
CRISTATELLA,MUCEDO,2.0,13.99,13.99,2.0,13.99
CROTAPHYTUS,COLLARIS,1.0,13.99,13.99,1.0,13.99
CRUCIGENIA,RECTANGULARIS,1.0,13.41,13.41,1.0,13.41
CRUSTACEA,BRANCHIOPODA,3.0,12.58,12.58,3.0,12.58
CRUSTACEA,DECAPODA,3.0,12.33,12.33,3.0,12.33
CRYPHIOPS,CAEMENTARIUS,3.0,13.99,13.99,3.0,13.99
CRYPTOCOTYLE,CONCAVUM,1.0,13.0,13.0,1.0,13.0
CRYPTOCOTYLE,LINGUA,2.0,13.67,13.67,2.0,13.67
CRYPTORRHOPALUM,QUADRIFASCIATUM,1.0,13.99,13.99,1.0,13.99
CRYSTALLARIA,ASPRELLA,1.0,13.0,13.0,1.0,13.0
CTENOPHARYNGODON,IDELLA,1.0,12.68,12.68,1.0,12.68
CTENOPHARYNGODON,IDELLUS,3.0,13.58,13.58,3.0,13.58
CULAEA,INCONSTANS,1.0,13.99,13.99,1.0,13.99
CULEX,PERVIGILANS,1.0,13.41,13.41,1.0,13.41
CULEX,QUINQUEFASCIATUS,1.0,13.41,13.41,1.0,13.41
CULICIDAE,LIMONIIDAE,1.0,13.0,13.0,1.0,13.0
CULICIDAE,MUSCIDAE,1.0,12.68,12.68,1.0,12.68
CULISETA,LONGIAREOLATA,2.0,13.99,13.99,2.0,13.99
CURCULIONIDAE,DRYOPIDAE,1.0,13.41,13.41,1.0,13.41
CUTICOLA,GLOBIPORUM,1.0,13.41,13.41,1.0,13.41
CYANEA,CAPILLATA,1.0,13.99,13.99,1.0,13.99
CYCLOPOIDA,CALANOIDA,1.0,13.41,13.41,1.0,13.41
CYCLOPS,SCUTIFER,1.0,12.41,12.41,1.0,12.41
CYCLOPS,VERNALIS,1.0,12.19,12.19,1.0,12.19
CYCLOPS,VICINUS,3.0,13.58,13.58,3.0,13.58
CYCLOPTERUS,LUMPUS,1.0,13.99,13.99,1.0,13.99
CYCLOSTEPHANOS,DUBIUS,2.0,13.0,13.0,2.0,13.0
CYEMA,ATRUM,2.0,13.99,13.99,2.0,13.99
CYGNUS,OLOR,15.0,13.91,13.91,15.0,13.91
CYMATOGASTER,AGGREGATA,4.0,13.83,13.83,4.0,13.83
CYNODON,DACTYLON,1.0,13.99,13.99,1.0,13.99
CYNOGLOSSIDAE,THUNNUS,3.0,13.99,13.99,3.0,13.99
CYNOSCION,REGALIS,5.0,13.15,13.15,5.0,13.15
CYPERUS,PAPYRUS,1.0,13.41,13.41,1.0,13.41
CYPERUS,SEXANGULARIS,1.0,13.41,13.41,1.0,13.41
CYPRINELLA,LUTRENSIS,5.0,13.15,13.15,5.0,13.15
CYPRINELLA,SPILOPTERA,5.0,13.0,13.0,5.0,13.0
CYPRINIDAE,BALITORIDAE,2.0,12.09,12.09,2.0,12.09
CYPRINIDAE,FLUVIATILIS,43.0,12.93,12.93,43.0,12.93
CYPRINIDAE,LUCIUS,43.0,12.93,12.93,43.0,12.93
CYPRINIDAE,PERCA,43.0,12.91,12.91,43.0,12.91
CYPRINIFORMES,CYPRINIDAE,4.0,13.24,13.24,4.0,13.24
CYPRINODON,RADIOSUS,2.0,13.67,13.67,2.0,13.67
CYPRINODON,VARIEGATUS,1.0,12.19,12.19,1.0,12.19
CYPRINUS,CARPIO,123.0,12.204999999999998,12.204999999999998,123.0,12.204999999999998
CYRIDOPSIS,VIDUA,1.0,13.99,13.99,1.0,13.99
CYRTOCARA,EUCINOSTOMUS,2.0,13.99,13.99,2.0,13.99
CYSTIDICOLOIDES,FISCHERI,1.0,13.41,13.41,1.0,13.41
CYSTIDICOLOIDES,TENUISSIMA,1.0,13.41,13.41,1.0,13.41
CYSTOPHORA,CRISTATA,1.0,13.0,13.0,1.0,13.0
DALLIA,OSMERIDAE,1.0,13.41,13.41,1.0,13.41
DANIO,RERIO,18.0,13.81,13.81,18.0,13.81
DAPHNIA,KERATELLA,1.0,13.41,13.41,1.0,13.41
DAPHNIA,MAGNA,21.0,12.9,12.9,21.0,12.9
DAPHNIA,POLYARTHRA,1.0,13.41,13.41,1.0,13.41
DASCYLLUS,ARUANUS,1.0,13.41,13.41,1.0,13.41
DASCYLLUS,RETICULATUS,1.0,13.41,13.41,1.0,13.41
DASYATIS,PASTINACA,2.0,13.99,13.99,2.0,13.99
DASYCERCUS,BLYTHI,2.0,13.0,13.0,2.0,13.0
DASYCERCUS,CRISTICAUDA,4.0,13.67,13.67,4.0,13.67
DECAPODA,BRACHYURA,4.0,13.3,13.3,4.0,13.3
DELTISTES,LUXATUS,8.0,13.99,13.99,8.0,13.99
DENSELAMELLOSA,PUELCHANA,1.0,12.68,12.68,1.0,12.68
DENTEX,DENTEX,6.0,13.77,13.77,6.0,13.77
DERMOCHELYS,CORIACEA,4.0,13.99,13.99,4.0,13.99
DERMOCYSTIDIUM,BRANCHIALE,4.0,13.99,13.99,4.0,13.99
DEROGENES,VARICUS,2.0,13.99,13.99,2.0,13.99
DIACYCLOPS,BICUSPIDATUS,1.0,13.99,13.99,1.0,13.99
DIAMESA,ARCTICA,1.0,13.41,13.41,1.0,13.41
DIAPHANOSOMA,BRACHYURUM,3.0,13.26,13.26,3.0,13.26
DIAPHANOSSOMA,BIRGEI,3.0,13.77,13.77,3.0,13.77
DIAPHUS,GARMANI,2.0,13.99,13.99,2.0,13.99
DIATOMA,ELEGANTUM,1.0,13.41,13.41,1.0,13.41
DIATOMA,VULGARE,1.0,13.41,13.41,1.0,13.41
DICOSMOECUS,AMBRYSUS,1.0,13.99,13.99,1.0,13.99
DIDYMOCYSTIS,SUPERPALATI,1.0,13.99,13.99,1.0,13.99
DIDYMOSPHENIA,GEMINATA,4.0,13.99,13.99,4.0,13.99
DIDYMOZOON,FACIALE,2.0,13.99,13.99,2.0,13.99
DIETA,EDENTATUS,1.0,12.41,12.41,1.0,12.41
DIGENEA,CESTODA,2.0,13.19,13.19,2.0,13.19
DIGENEA,GORGODERIDAE,1.0,13.0,13.0,1.0,13.0
DIMINUTA,PARACALLIOPE,1.0,13.0,13.0,1.0,13.0
DINOPHYCEAE,HIRUNDINELLA,1.0,12.41,12.41,1.0,12.41
DIPHYLLOBOTHRIUM,DENDRITICUM,7.0,13.28,13.28,7.0,13.28
DIPHYLLOBOTHRIUM,DITREMUM,4.0,12.68,12.68,4.0,12.68
DIPHYLLOBOTHRIUM,LATUM,5.0,12.86,12.86,5.0,12.86
DIPLECTANUM,AEQUANS,1.0,13.99,13.99,1.0,13.99
DIPLODUS,PUNTAZZO,1.0,13.99,13.99,1.0,13.99
DIPLOSTOMUM,PHOXINI,2.0,12.09,12.09,2.0,12.09
DIPLOSTOMUM,SPATHACEUM,2.0,12.09,12.09,2.0,12.09
DIPLOSTOMUM,TREGENNA,2.0,12.09,12.09,2.0,12.09
DIPOREIA,DECLINE,4.0,13.83,13.83,4.0,13.83
DIPOREIA,MYSIS,1.0,12.41,12.41,1.0,12.41
DIPTERA,LEPIDOPTERA,1.0,12.19,12.19,1.0,12.19
DIPTERA,PISIDIUM,1.0,12.19,12.19,1.0,12.19
DISCUS,RUDERATUS,2.0,13.99,13.99,2.0,13.99
DISPAR,SULPHUREA,2.0,13.19,13.19,2.0,13.19
DIVARISCINTILLA,OCTOTENTACULATA,1.0,13.99,13.99,1.0,13.99
DIVERSICOLOR,LAEVIGATA,1.0,13.41,13.41,1.0,13.41
DOCMAK,EUPOGON,1.0,13.0,13.0,1.0,13.0
DOLICHOPODIDAE,EMPIDIDAE,1.0,13.0,13.0,1.0,13.0
DOLICHOPODIDAE,MUSCIDAE,1.0,13.0,13.0,1.0,13.0
DOLICHOPTERA,CALYCIFLORUS,1.0,12.19,12.19,1.0,12.19
DOLICHOPTERA,TROPICA,1.0,13.0,13.0,1.0,13.0
DOLLFUSTREMA,VANEYI,1.0,13.99,13.99,1.0,13.99
DOROSOMA,CEPEDIANUM,14.0,13.64,13.64,14.0,13.64
DOROSOMA,PETENENSE,7.0,13.0,13.0,7.0,13.0
DORYTEUTHIS,OPALESCENS,1.0,13.99,13.99,1.0,13.99
DREISSENA,POLYMORPHA,30.0,13.84,13.84,30.0,13.84
DROSOPHILA,MELANOGASTER,5.0,13.86,13.86,5.0,13.86
DRYOPIDAE,DYTISCIDAE,1.0,12.41,12.41,1.0,12.41
DYTISCUS,MARGINALIS,2.0,13.41,13.41,2.0,13.41
ECDYONURUS,DISPAR,5.0,13.41,13.41,5.0,13.41
ECHINOCHLOA,VOSSIA,1.0,13.99,13.99,1.0,13.99
ECHINODERMATA,HOLOTHUROIDEA,1.0,12.68,12.68,1.0,12.68
ECHINODERMATA,MOLLUSCA,1.0,12.19,12.19,1.0,12.19
ECNOMIDAE,PHILOPOTAMIDAE,1.0,13.41,13.41,1.0,13.41
ECNOMUS,ASTIGMATA,1.0,12.68,12.68,1.0,12.68
EDULIS,ANGASI,2.0,12.83,12.83,2.0,12.83
EDULIS,CAPSA,1.0,12.68,12.68,1.0,12.68
EDWARDSIELLA,TARDA,2.0,13.99,13.99,2.0,13.99
EDWARDSII,SALMINCOLA,2.0,13.0,13.0,2.0,13.0
EGERIA,DENSA,2.0,13.67,13.67,2.0,13.67
EICHHORNIA,CRASSIPES,2.0,13.41,13.41,2.0,13.41
EICHHORNIA,PISTIA,1.0,13.0,13.0,1.0,13.0
EICHORNIA,AZUREA,1.0,13.99,13.99,1.0,13.99
EICKHORNIA,CRASSIPES,1.0,13.0,13.0,1.0,13.0
ELEGINUS,GASTEROSTEIDAE,1.0,12.19,12.19,1.0,12.19
ELEOCHARIS,SPHACELATA,8.0,13.54,13.54,8.0,13.54
ELEOCHARIS,TRIGLOCHIN,2.0,12.09,12.09,2.0,12.09
ELIMIA,LIVESCENS,1.0,13.99,13.99,1.0,13.99
ELLIPSARIA,LINEOLATA,1.0,13.99,13.99,1.0,13.99
ELLIPTIO,ANGUSTATA,3.0,12.68,12.68,3.0,12.68
ELLIPTIO,COMPLANATA,6.0,13.41,13.41,6.0,13.41
ELLIPTIO,LANCEOLATA,2.0,12.09,12.09,2.0,12.09
ELMIDAE,GYRINIDAE,1.0,13.0,13.0,1.0,13.0
ELMIDAE,HELOPHORIDAE,1.0,13.0,13.0,1.0,13.0
ELODEA,CANADENSIS,17.0,13.25,13.25,17.0,13.25
ELODEA,NUTTALLII,7.0,12.6,12.6,7.0,12.6
ELVIRA,NICOLA,1.0,13.99,13.99,1.0,13.99
EMERITA,ANALOGA,2.0,13.99,13.99,2.0,13.99
EMPIDIDAE,DOLICHOPODIDAE,1.0,13.0,13.0,1.0,13.0
EMPIDIDAE,STRATIOMYIDAE,2.0,13.19,13.19,2.0,13.19
ENALLAGMA,CIVILE,1.0,13.41,13.41,1.0,13.41
ENALLAGMA,CYATHIGERUM,1.0,13.41,13.41,1.0,13.41
ENCHELYOPUS,CIMBRIUS,2.0,13.67,13.67,2.0,13.67
ENERGY,LARVA,2.0,12.41,12.41,2.0,12.41
ENERGY,LARVAE,2.0,12.41,12.41,2.0,12.41
ENGLISH,MARAENA,1.0,13.41,13.41,1.0,13.41
ENGRAULIS,ENCRASICOLUS,5.0,12.11,12.11,5.0,12.11
ENGRAULIS,MORDAX,15.0,12.43,12.43,15.0,12.43
ENNEACANTHUS,GLORIOSUS,1.0,13.99,13.99,1.0,13.99
ENNEAPTERYGIUS,ETHEOSTOMA,1.0,13.99,13.99,1.0,13.99
ENOPHRYS,BISON,1.0,13.99,13.99,1.0,13.99
ENSIS,HYPOPHTHALMUS,1.0,13.41,13.41,1.0,13.41
ENTELURUS,AEQUOREUS,1.0,13.99,13.99,1.0,13.99
ENTEROMYXUM,MYXOZOA,1.0,13.0,13.0,1.0,13.0
ENTEROMYXUM,SCOPHTHALMI,1.0,13.41,13.41,1.0,13.41
ENTOMOPHTHORA,CONICA,1.0,12.19,12.19,1.0,12.19
ENTOSPHENUS,LAMOTTENII,3.0,12.68,12.68,3.0,12.68
ENTOSPHENUS,TRIDENTATUS,5.0,13.51,13.51,5.0,13.51
EOBANIA,VERMICULATA,2.0,13.41,13.41,2.0,13.41
EOSALMO,DRIFTWOODENSIS,5.0,13.99,13.99,5.0,13.99
EPEORUS,ALPICOLA,2.0,13.99,13.99,2.0,13.99
EPHEMERA,SIMULANS,1.0,13.99,13.99,1.0,13.99
EPHEMERELLA,AURIVILLI,4.0,13.41,13.41,4.0,13.41
EPHEMERELLA,BAETIS,2.0,12.54,12.54,2.0,12.54
EPHEMERELLA,SUBVARIA,2.0,12.68,12.68,2.0,12.68
EPHEMERELLIDAE,ELMIDAE,2.0,12.68,12.68,2.0,12.68
EPHEMERIDAE,BRACHYCENTRIDAE,1.0,13.99,13.99,1.0,13.99
EPHYDRIDAE,ANTHOMYIIDAE,1.0,13.99,13.99,1.0,13.99
EPIDALEA,CALAMITA,2.0,12.68,12.68,2.0,12.68
EPILOBIUM,HIRSUTUM,2.0,13.99,13.99,2.0,13.99
EPINEPHELUS,AKAARA,3.0,12.19,12.19,3.0,12.19
EPIPACTIS,ATRORUBENS,1.0,13.99,13.99,1.0,13.99
EPISTYLIS,ZOOTHAMNIUM,1.0,13.99,13.99,1.0,13.99
ERECTUM,PENICILLATUS,1.0,13.0,13.0,1.0,13.0
ERECTUM,RANUNCULUS,1.0,13.0,13.0,1.0,13.0
ERGASILUS,GEOMETRA,1.0,13.0,13.0,1.0,13.0
ERGASILUS,PISCICOLA,1.0,13.0,13.0,1.0,13.0
ERGASILUS,SIEBOLDI,3.0,13.99,13.99,3.0,13.99
ERIMONAX,MONACHUS,1.0,13.99,13.99,1.0,13.99
ERIMYSTAX,X-PUNCTATA,2.0,13.99,13.99,2.0,13.99
ERIMYZON,OBLONGUS,4.0,13.41,13.41,4.0,13.41
ERIMYZON,SUCETTA,3.0,13.12,13.12,3.0,13.12
ERIOCHEIR,SINENSIS,5.0,13.23,13.23,5.0,13.23
ERPOBDELLA,OCTOCULATA,1.0,13.99,13.99,1.0,13.99
ERYTHEMIS,SIMPLICICOLLIS,2.0,13.99,13.99,2.0,13.99
ERYTHROPHTHALMUS,PLANT,1.0,12.19,12.19,1.0,12.19
ESCHRICHTIUS,ROBUSTUS,2.0,13.19,13.19,2.0,13.19
ESCULENTUS,MERGUIENSIS,1.0,12.68,12.68,1.0,12.68
ESOCIDAE,ESOX,2.0,13.41,13.41,2.0,13.41
ESOCIDAE,MASQUINONGY,2.0,13.41,13.41,2.0,13.41
ESOCIFORMES,ESOCIDAE,2.0,12.83,12.83,2.0,12.83
ESOX,MASQUINONGY,18.0,13.47,13.47,18.0,13.47
ETELIS,CARBUNCULUS,2.0,13.99,13.99,2.0,13.99
ETHEOSTOMA,EXILE,7.0,12.25,12.25,7.0,12.25
ETHEOSTOMA,NIGRUM,6.0,12.06,12.06,6.0,12.06
