parent,child,hits,score,score.1,Hits,Score
MICROTUS_OECONOMUS,CLETHRIONOMYS_RUTILUS,1.0,13.99,13.99,1.0,13.99
MILDURA,VICTORIA,1.0,13.41,13.41,1.0,13.41
MINNOW,PHOXINUS_PHOXINUS,19.0,12.75,12.75,19.0,12.75
MINNOW,PIMEPHALES_PROMELAS,14.0,12.41,12.41,14.0,12.41
MIRANDA,MIRZA,1.0,13.99,13.99,1.0,13.99
MIRA_CHUB,SQUALIUS_TORGALENSIS,1.0,13.99,13.99,1.0,13.99
MISCANTHIDIUM_VIOLACEUM,VOSSIA_CUSPIDATA,1.0,13.99,13.99,1.0,13.99
MISGURNUS_ANGUILLICAUDATUS,HOMALOPTERIDAE,1.0,13.99,13.99,1.0,13.99
MOENKHAUSIA_DICHROURA,ROEBOIDES_AFFINIS,1.0,13.99,13.99,1.0,13.99
MOLLUSCA,BIVALVIA,1.0,13.0,13.0,1.0,13.0
MONOGENEA,GYRODACTILIDAE,1.0,13.41,13.41,1.0,13.41
MONOGENEA,GYRODACTYLIDAE,1.0,13.41,13.41,1.0,13.41
MONOPTERUS_ALBA,GNATHOPOGON_IMBERBIS,1.0,13.99,13.99,1.0,13.99
MORONE_SAXATILIS,MICROPTERUS_SPP,1.0,13.0,13.0,1.0,13.0
MORONIDAE,MORONE_SAXATILIS,1.0,13.41,13.41,1.0,13.41
MUGILIDAE,TERAPONTIDAE,1.0,13.99,13.99,1.0,13.99
MUIKUN_TALVINUOTTAUS_JA,KUUSAMOSSA,1.0,13.99,13.99,1.0,13.99
MYODES_RUTILUS,SOREX_SPP,1.0,13.0,13.0,1.0,13.0
MYRIOPHYLLUM,CERATOPHYLLUM,1.0,13.99,13.99,1.0,13.99
MYSIDACEA,HEMIMYSIS_ANOMALA,1.0,13.99,13.99,1.0,13.99
MYSIDAE,GAMMARIDAE,1.0,13.41,13.41,1.0,13.41
MYTILUS_TROSSULUS,MACOMA_BALTHICA,1.0,13.99,13.99,1.0,13.99
NATURALIUM,ACADEMIAE_SCIENTIARUM_BOHEMOSLOVACAE,1.0,13.41,13.41,1.0,13.41
NEMATODA,ANISAKIDAE,1.0,13.0,13.0,1.0,13.0
NEMATODA,OLIGACHAETA,1.0,13.0,13.0,1.0,13.0
NEOGOBIUS_GYMNOTRACHELUS,NEOGOBIUS_KESSLERI,1.0,13.99,13.99,1.0,13.99
NEOGOBIUS_MELANOSTOMUS,PROTERORHINUS_SEMILUNARIS,1.0,13.41,13.41,1.0,13.41
NEOLEBIAS_TREWAVASAE,MICROCTENOPOMA_NANUM,1.0,13.99,13.99,1.0,13.99
NIANGUA,ETHEOSTOMA_NIANGUAE,1.0,13.99,13.99,1.0,13.99
NICOLA,ELVIRA,2.0,13.99,13.99,2.0,13.99
NOCOMIS,CAMPOSTOMA,1.0,12.41,12.41,1.0,12.41
NOCOMIS_LEPTOCEPHALUS,ETHEOSTOMA_SWAINI,1.0,13.99,13.99,1.0,13.99
NOTEMIGONUS,HYBOGNATHUS,1.0,13.99,13.99,1.0,13.99
NOTROPIS_ATHERINOIDES,CULAEA_INCON,1.0,13.99,13.99,1.0,13.99
NOTROPIS_BOOPS,CAMPOSTOMA_ANOMALUM,2.0,13.99,13.99,2.0,13.99
NOTURUS_EXILIS,LEPOMIS_CYANELLUS,1.0,12.19,12.19,1.0,12.19
ODONATA,AMPHIPODA,1.0,12.19,12.19,1.0,12.19
OECOLOGIA,APPLICATA,1.0,13.41,13.41,1.0,13.41
OECOLOGIA,CONSUMER,1.0,12.68,12.68,1.0,12.68
OLIGACHAETA,GASTROPODA,1.0,13.0,13.0,1.0,13.0
OLIGOCHAETA,CRUSTACEA,1.0,13.41,13.41,1.0,13.41
ONCHORHYNCUS_TSCHAWYCHA,SALMO_TRUTTA_INTRODUCIDOS,1.0,13.99,13.99,1.0,13.99
ONDONTOCERIDAE,PHILOPOTAMIDAE,1.0,13.99,13.99,1.0,13.99
OPSOPOEODUS,NOTEMIGONUS,1.0,13.99,13.99,1.0,13.99
OREOCHROMIS_NILOTICUS,TILAPIA_RENDALLI,1.0,13.0,13.0,1.0,13.0
ORTHOCLADIINAE,TANYPODINAE,1.0,13.41,13.41,1.0,13.41
ORYZIAS_SINENSIS,ICTIOBUS_NIGER,1.0,13.99,13.99,1.0,13.99
OSMERIDAE,OSMERUS_MORDAX,1.0,13.99,13.99,1.0,13.99
OSTARIOPHYSI,CHARACIFORMES,1.0,13.99,13.99,1.0,13.99
OSTEICHTHYES,CHARACIDAE,1.0,12.19,12.19,1.0,12.19
OSTEICHTHYES,CYPINIDAE,1.0,12.68,12.68,1.0,12.68
OSTEICHTHYES,SILURIFORMES,1.0,13.0,13.0,1.0,13.0
OSTEOGLOSSOMORPHA,MORMYRIDAE,1.0,13.41,13.41,1.0,13.41
OSTEOGLOSSOMORPHA,OSTEOGLOSSIDAE,1.0,12.41,12.41,1.0,12.41
OSTRACODA,CHIRONOMIDAE,1.0,12.19,12.19,1.0,12.19
PAGRUS_AURATUS,SPARIDAE,1.0,13.41,13.41,1.0,13.41
PANTOSTEUS,CASTOSTOMUS,1.0,13.99,13.99,1.0,13.99
PARAHUCHO,SALVELINUS,1.0,13.0,13.0,1.0,13.0
PERCA_FLUVIATILIS,GYMNOCEPHALUS_CERNUUS,1.0,13.0,13.0,1.0,13.0
PERCIDAE,SANDER_VITREUS,2.0,12.19,12.19,2.0,12.19
PERCIFORMES,PERCICHTHYIDAE,2.0,12.41,12.41,2.0,12.41
PERCINA_ANTESELLA,PERCINA_LENTICULA,1.0,13.99,13.99,1.0,13.99
PERCINA_CAPRODES,PERCINA_SCIERA,1.0,13.0,13.0,1.0,13.0
PERCINA_PHOXOCEPHALA,PERCINA_SCIERA,1.0,13.41,13.41,1.0,13.41
PERCINA_SCIERA,PERCINA_SPP,1.0,13.41,13.41,1.0,13.41
PESQUISA_DA,AMAZONIA,3.0,13.99,13.99,3.0,13.99
PETROMYZONTIDAE,SILURIDAE,1.0,13.0,13.0,1.0,13.0
PHILOPOTAMIDAE,SERICOSTOMATIDAE,1.0,13.99,13.99,1.0,13.99
PHOXINUS_OXYCEPHALUS,HEMIBARBUS_LABEO,1.0,13.99,13.99,1.0,13.99
PHOXINUS_PHOXINUS,LEUCISCUS_CEPHALUS,1.0,12.68,12.68,1.0,12.68
PHYSA,GYRAULUS,2.0,13.99,13.99,2.0,13.99
PIARACTUS_MESOPOTAMICUS,SCHIZODON_NASUTUS,1.0,12.68,12.68,1.0,12.68
PIMELODELLA_GRACILIS,PIMELODUS_BLOCHII,1.0,13.99,13.99,1.0,13.99
PIMELODELLA_KRONEI,COTTUS_BAIRDI,1.0,13.41,13.41,1.0,13.41
PIMELODUS_MACULATES,SCHIZODON_NASUTUS,1.0,12.68,12.68,1.0,12.68
PIMELODUS_MACULATUS,SCHIZODON_NASUTUS,1.0,12.68,12.68,1.0,12.68
PIMEPHALES,MINYTREMA,1.0,13.99,13.99,1.0,13.99
PIMEPHALES_NOTATUS,CYPRINUS_CARPIO,1.0,13.99,13.99,1.0,13.99
PIMEPHALES_PROMELAS,OSTEICHTHYES,1.0,13.0,13.0,1.0,13.0
PLATYHELMINTHES,MONOGENEA,1.0,13.99,13.99,1.0,13.99
PLECOPTERA,TRICHOPTERA,4.0,12.19,12.19,4.0,12.19
PLEURONECTIFORMES,GOBIESOCIFORMES,1.0,13.99,13.99,1.0,13.99
POECILIA_LATIPINNU,LEPOMIS_MARGINATUS,1.0,13.41,13.41,1.0,13.41
POECILIA_MEXICANA,POECILIIDAE,3.0,13.58,13.58,3.0,13.58
POECILIA_RETICULATA,POECILIIDAE,1.0,12.41,12.41,1.0,12.41
POECILIDAE,GAMBUSIA_HOLBROOKI,1.0,12.41,12.41,1.0,12.41
POLYARTHRA,BRACHIONUS,1.0,13.99,13.99,1.0,13.99
POLYODONTIDAE,UMBRIDAE,1.0,12.19,12.19,1.0,12.19
POPULUS,PLATANUS,1.0,13.99,13.99,1.0,13.99
POTAMOGETON_ILLINOENSIS,PANICUM_HEMITOMON,1.0,13.99,13.99,1.0,13.99
POTAMOGETON_NATANS,CAREX_RIPARIA,1.0,13.99,13.99,1.0,13.99
PROTERORHINUS_SEMILUNARIS,NEOGOBIUS_MELANOSTOMUS,1.0,12.68,12.68,1.0,12.68
PSEUDOCHONDROSTOMA_POLYLEPIS,AUSTRALOHEROS_FACETUM,1.0,13.99,13.99,1.0,13.99
PSEUDOCLOEON,BAETIS,1.0,13.99,13.99,1.0,13.99
PSEUDOPLASTYSTOMA,ZUNGARO,1.0,13.99,13.99,1.0,13.99
PSEUDOPLATYSTOMA_CORRUSCANS,SALMINUS_BRASILIENSIS,1.0,13.99,13.99,1.0,13.99
PSEUDORASBORA_PARVA,SANDER_LUCIOPERCA,2.0,13.99,13.99,2.0,13.99
PSEUDOTROPHEUS,MAYLANDIA,1.0,13.99,13.99,1.0,13.99
PSOCOPTERA,ARANEIDA,1.0,13.0,13.0,1.0,13.0
QUERCUS,POPULUS,1.0,13.99,13.99,1.0,13.99
RADIX_OVATA,MYTILUS_TROSSULUS,1.0,13.99,13.99,1.0,13.99
RANUNCULUS,ZANNICHELLIA,1.0,13.99,13.99,1.0,13.99
RHINICHTHYS_ATRATULUS,RHINICHTHYS_CATARACTAE,1.0,13.41,13.41,1.0,13.41
RHODEUS_AMARUS,ABRAMIS_BRAMA,1.0,12.19,12.19,1.0,12.19
RHODEUS_AMARUS,ALBURNUS_ALBURNUS,1.0,12.19,12.19,1.0,12.19
RHODEUS_SERICEUS,CYPRINIDAE,2.0,12.09,12.09,2.0,12.09
RHODEUS_SERICEUS,SQUALIUS_CEPHALUS,1.0,13.0,13.0,1.0,13.0
ROACH,RUTILUS_RUTILUS,58.0,13.74,13.74,58.0,13.74
ROTIFERA,PROTOZOA,1.0,13.0,13.0,1.0,13.0
SALIX,ALNUS,1.0,13.99,13.99,1.0,13.99
SALMINUS_BRASILIENSIS,BRYCON_ORBIGNYANUS,1.0,13.99,13.99,1.0,13.99
SALMINUS_HILARII,SCHIZODON_NASUTUS,1.0,12.68,12.68,1.0,12.68
SALMO,ONCORHYNCHUS,5.0,12.73,12.73,5.0,12.73
SALMON,NICIEZA,1.0,13.0,13.0,1.0,13.0
SALMONIDAE,THYMALLUS,4.0,12.35,12.35,4.0,12.35
SALMO_TRUTTA_FARIO,SALMO_TRUTTA_TRUTTA,1.0,13.0,13.0,1.0,13.0
SALVELINUS,LINNEAUS,2.0,12.19,12.19,2.0,12.19
SALVELINUS_CONFLUENTUS,CARPIODES_CYPRINUS,1.0,12.68,12.68,1.0,12.68
SANDER_VITREUS,SANDER_CANADENSIS,1.0,13.99,13.99,1.0,13.99
SARCOCHEILICHTHYS_PARVUS,ABBOTTINA_TAFANGENSIS,1.0,13.99,13.99,1.0,13.99
SAROTHERODON,OREOCHROMIS,1.0,13.99,13.99,1.0,13.99
SAUROGOBIO_DABRYI,ERYTHROCULTER_ILISHAEFORMIS,1.0,13.0,13.0,1.0,13.0
SCARDINIUS_ERYTHROPHTHALMUS,CARASSIUS_AURATUS,1.0,12.68,12.68,1.0,12.68
SCELOPORUS_UNDULATUS,ROSENBLUM,1.0,13.99,13.99,1.0,13.99
SCHILBE_MULTITAENIATUS,LABEO_BATESII,1.0,13.99,13.99,1.0,13.99
SCIAENIDAE,APLODINOTUS_GRUNNIENS,1.0,13.0,13.0,1.0,13.0
SCIENTIARUM,ACADEMIAE_SCIENTIARUM_BOHEMOSLOVACAE,1.0,13.41,13.41,1.0,13.41
SCORPAENIDAE,SEBASTES,2.0,13.99,13.99,2.0,13.99
SERRANIDAE,SINIPERCA_CHUATSI,1.0,13.41,13.41,1.0,13.41
SERRA_DA,MANTIQUEIRA,1.0,13.99,13.99,1.0,13.99
SICYDIINAE,KEITH,2.0,12.41,12.41,2.0,12.41
SICYDIINAE,SICYOPTERUS,1.0,12.41,12.41,1.0,12.41
SICYDIINAE,SICYOPUS,1.0,13.0,13.0,1.0,13.0
SICYDIINAE,SMILOSICYOPUS,1.0,13.0,13.0,1.0,13.0
SICYDIUM,PERUGIA,1.0,12.68,12.68,1.0,12.68
SICYDIUM_PUNCTATUM,PERUGIA,2.0,13.41,13.41,2.0,13.41
SICYOPTERUS_EXTRANEUS,GOBIIDAE,1.0,12.68,12.68,1.0,12.68
SICYOPUS_ZOSTEROPHORUM,SMILOSICYOPUS_CHLOE,2.0,13.67,13.67,2.0,13.67
SIDA_CRYSTALLINA,CERIODAPHNIA,1.0,13.99,13.99,1.0,13.99
SILURIFORMES,AGENEIOSUS,1.0,13.99,13.99,1.0,13.99
SILURIFORMES,LORICARIIDAE,2.0,12.29,12.29,2.0,12.29
SILURIFORMES,TRICHOMYCTERIDAE,3.0,12.88,12.88,3.0,12.88
SILURUS_ASOTUS,COBITIS_SINENSIS,1.0,13.99,13.99,1.0,13.99
SOREX,CLETHRIONOMYS_RUTILUS,1.0,12.19,12.19,1.0,12.19
SOREX,MICROTUS_OECONOMUS,1.0,12.19,12.19,1.0,12.19
SOREX,PEROMYSCUS_MANICULATUS,1.0,12.19,12.19,1.0,12.19
SPARIDAE,MUGILIDAE,1.0,13.99,13.99,1.0,13.99
SQUALIUS,BARBUS,1.0,13.41,13.41,1.0,13.41
STIZOSTEDION_LUCIOPERCA,ESOX_LUCIUS,1.0,12.19,12.19,1.0,12.19
STREAM,CAMPOSTOMA_ANOMALUM,3.0,13.0,13.0,3.0,13.0
STUCKENIA,RANUNCULUS,1.0,13.99,13.99,1.0,13.99
SUB,CATONOTUS,1.0,13.0,13.0,1.0,13.0
SYNGNATHIDAE,UMBRIDAE,1.0,12.19,12.19,1.0,12.19
SYNODONTIS,TILAPIA_RENDALLI,1.0,13.41,13.41,1.0,13.41
TABANIDAE,BLEPHAROCERIDAE,1.0,13.99,13.99,1.0,13.99
TALLAPOOSA,COTTUS_CAROLINAE,1.0,13.0,13.0,1.0,13.0
TELEOSTEI,AKIHITO_FUTUNA,1.0,12.19,12.19,1.0,12.19
TELEOSTEI,CYPRINIDAE,5.0,12.62,12.62,5.0,12.62
TELESTES,THYMALLUS_THYMALLUS,1.0,12.68,12.68,1.0,12.68
TETRIX_ORNATA,LEPIDOPTERA,1.0,12.68,12.68,1.0,12.68
THUJA_OCCIDENTALIS,LARIX_LARICINA,1.0,13.99,13.99,1.0,13.99
THYMALLUS_THYMALLUS,TINCA_TINCA,2.0,12.41,12.41,2.0,12.41
THYSANOPTERA,COLEOPTERA,1.0,13.0,13.0,1.0,13.0
TILAPIA_THOLLONI,ALESTES_SCHOUTEDENI,1.0,13.99,13.99,1.0,13.99
TINCA_TINCA,MICROPTERUS_SALMOIDES,1.0,12.19,12.19,1.0,12.19
TRICHOMYCTERUS,COTTUS_BAIRDI,1.0,13.0,13.0,1.0,13.0
TRICHOMYCTERUS_CALIENSE,ASTROBLEPUS_CYCLOPUS,1.0,13.99,13.99,1.0,13.99
TROPOCYCLOPS,MESOCYCLOPS,1.0,13.99,13.99,1.0,13.99
TYPHA,PHRAGMITES,1.0,13.99,13.99,1.0,13.99
VALLISNERIA,LEPOMIS,1.0,12.68,12.68,1.0,12.68
VICTORIA,BAY,1.0,12.41,12.41,1.0,12.41
VICTORIA,ISLAND,1.0,13.0,13.0,1.0,13.0
VICTORIA,NYANZA,1.0,12.68,12.68,1.0,12.68
VICTORIA,PUNDAMILIA_NYEREREI,1.0,12.68,12.68,1.0,12.68
VULPES_VULPES,ARDEA,1.0,12.68,12.68,1.0,12.68
VULPES_VULPES,CICONIA_CICONIA,1.0,12.68,12.68,1.0,12.68
VULPES_VULPES,MILVUS_NIGRANS,1.0,12.68,12.68,1.0,12.68
XENOCHARAX_SPILURUS,BRYCINUS_LONGIPINNIS,1.0,13.99,13.99,1.0,13.99
ZANNICHELLIA,CALLITRICHE,1.0,13.99,13.99,1.0,13.99
ZOOLOGIA,BRASILIA,1.0,13.41,13.41,1.0,13.41
ZOOPLANKTON,BYTHOTREPHES,1.0,12.41,12.41,1.0,12.41
ZOOPLANKTON,DAPHNIA,1.0,12.68,12.68,1.0,12.68
